term,estimate,std.error,seq
Occupancy_prob[1],0.9999999940739449,5.356320912681223e-7,88a5d671ec485b660970c1bcd5ab9e71
Occupancy_prob[2],0.9999999940739449,5.356320912681223e-7,aedca5291695e80ddf852b6e5198e917
Occupancy_prob[3],0.9999999940739449,5.356320912681223e-7,e102f82a2cdd7120ba566cb36d0840ba
Occupancy_prob[4],0.9999999940739449,5.356320912681223e-7,5c8dbcd453adf89ab7b3e769fd6110ee
Occupancy_prob[5],0.9999999940739449,5.356320912681223e-7,43a3a123cb4d0286074f88ee1aac3b3b
Occupancy_prob[6],0.9999999940739449,5.356320912681223e-7,88f835b0db727edac21fec23c0cd5cca
Occupancy_prob[7],0.9999999940739449,5.356320912681223e-7,63b49b1b035cabc9770038bfc7b39517
Occupancy_prob[8],0.9999999718205876,2.031651892272886e-6,46366584acafa2c2f02a11cf7ab8b7e3
Occupancy_prob[9],0.9999999940739449,5.356320912681223e-7,6ff870e2420a8220022028e6e3beac67
Occupancy_prob[10],0.9999990236598504,2.9771438307120565e-5,eb20317e997c5d3b2b20550dbdbae5ea
Occupancy_prob[11],0.9999990236598504,2.9771438307120565e-5,8224be82e9423e76c88e073cb7a6b833
Occupancy_prob[12],0.9999999718205876,2.031651892272886e-6,ba364100338bfb085bc0a51124a71be6
Occupancy_prob[13],0.9999998478977659,7.737163345315698e-6,1256e0cf23072cef1cd16c3416548b64
Occupancy_prob[14],0.9999232352183187,5.250622218847148e-4,c23465f07d9b0f7bd89934f28b1c6be4
Occupancy_prob[15],0.9999922769495239,1.1826189296662863e-4,88fd6a8da4bcc482be2a7815dd2310b8
Occupancy_prob[16],0.9999232352183187,5.250622218847148e-4,c65b5eb68b775628e8c0a1e488529cb5
Occupancy_prob[17],0.9999232352183187,5.250622218847148e-4,5fbadc139d7a9b358863d010eba10bb6
Occupancy_prob[18],0.9999999718205876,2.031651892272886e-6,b45b70ee0354fee3c7b2d32d18960ab0
